city,country,airport_count
Lake Minchumina,United States,1
Ciudad Real,Spain,1
Mariposa,United States,1
Tarifa,Spain,1
Tillamook,United States,1
Theodore,Australia,1
South Baymouth,Canada,1
Ust-Maya,Russia,1
Crystal,United States,1
Paoli,United States,1
Tuusula,Finland,1
Hedehusene,Denmark,1
Galich,Russia,1
Dolna Mitropoliya,Bulgaria,1
Saki,Ukraine,1
Sagunto,Spain,1
Conchas Dam,United States,1
Waterfall,United States,1
Wudalianchi,China,1
Goroka,Papua New Guinea,1
Sherbrooke,Canada,1
Buffalo Narrows,Canada,1
Jersey,Jersey,1
De Kooy,Netherlands,1
Luxemburg,Luxembourg,1
Ifrane,Morocco,1
Propriano,France,1
Kerkyra/corfu,Greece,1
Takamatsu,Japan,1
Tarama,Japan,1
Tucuman,Argentina,1
Santos,Brazil,1
Bilaspur,India,1
Bhopal,India,1
Ambon,Indonesia,1
Fort Bragg,United States,1
Elizabeth City,United States,1
Fort Riley,United States,1
San Luis Obispo,United States,1
Lifuka,Tonga,1
Kearney,United States,1
Pangkor Island,Malaysia,1
Port Lincoln,Australia,1
Changde,China,1
Negril,Jamaica,1
Budd Coast,Antarctica,1
Monument Valley,United States,1
Ebenhofen,Germany,1
Jefferson,United States,1
Andavadoaka,Madagascar,1
Rio Hondo,Argentina,1
Vitim,Russia,1
Toledo,Spain,1
Dehri,India,1
Krasnokamensk,Russia,1
Saint-Louis,France,1
Lozovaja,Ukraine,1
Castellón de la Plana,Spain,1
Kintore,Australia,1
Salt Spring Island,Canada,1
Livorno,Italy,1
Sermiligaaq,Greenland,1
Jalgaon,India,1
Oyrarbakki,Faroe Islands,1
Sarnia,Canada,1
Timimoun,Algeria,1
Gronholt,Denmark,1
Harstad/Narvik,Norway,1
Farsund,Norway,1
El Obeid,Sudan,1
Grobnik,Croatia,1
Los Chiles,Costa Rica,1
Thumamah,Saudi Arabia,1
Kalaleh,Iran,1
Midway,Midway Islands,1
Chardzhou,Turkmenistan,1
Pattani,Thailand,1
Red River,United States,1
Texarkana,United States,1
Ust Ilimsk,Russia,1
Pikangikum,Canada,1
Nottingham,United Kingdom,1
Sogndal,Norway,1
Clarksburg,United States,1
Nakhchivan,Azerbaijan,1
Zhaotong,China,1
Paradies Island,Maldives,1
Waukesha,United States,1
Ononge,Papua New Guinea,1
Rondonopolis,Brazil,1
Balzers,Switzerland,1
Viroqua,United States,1
Great Keppel Island,Australia,1
Hot Springs Cove,Canada,1
Ruifang,Taiwan,1
Kastrup,Denmark,1
Saint Johns,Antigua and Barbuda,1
Guadalajara,Spain,1
Krychev,Belarus,1
Kropotkin,Russia,1
Lauenbrueck,Germany,1
Mercury,United States,1
Kuajok,South Sudan,1
Fort Saint John,Canada,1
Tilrempt,Algeria,1
Halli,Finland,1
Culdrose,United Kingdom,1
Port Said,Egypt,1
Kigali,Rwanda,1
Zapopan,Mexico,1
Ohakea,New Zealand,1
Comodoro Rivadavia,Argentina,1
Puerto Madryn,Argentina,1
Navegantes,Brazil,1
Salinas,Ecuador,1
Castries,Saint Lucia,1
Patina,India,1
Nagarjunsagar,India,1
Miri,Malaysia,1
Musoma,Tanzania,1
Lismore,Australia,1
Moruya,Australia,1
Mornington Island,Australia,1
Altay,China,1
Zachar Bay,United States,1
Alakanuk,United States,1
Kulyab,Tajikistan,1
Tengchong,China,1
Isla San Jose,Panama,1
Heber,United States,1
Popondetta,Papua New Guinea,1
Deer Harbor,United States,1
Elizabethtown,United States,1
Mendota,United States,1
Melville,United States,1
Boende,Congo (Kinshasa),1
Chelan,United States,1
Fuyun,China,1
Jiyanklis,Egypt,1
Yingkou,China,1
Clamart,France,1
Rosersberg,Sweden,1
Kuivaniemi,Finland,1
Qeqertaq,Greenland,1
Sunchales,Argentina,1
Wavrin,France,1
Cuinchy,France,1
Sonderborg,Denmark,1
Hakkari,Turkey,1
Chilliwack,Canada,1
Hahn,Germany,1
Weert,Netherlands,1
Kuito,Angola,1
Rochefort,France,1
Bastia,France,1
Chios,Greece,1
Ciudad Acuna,Mexico,1
Panama City,Panama,1
Gobernador Gordillo,Argentina,1
Assis,Brazil,1
Bahia Solano,Colombia,1
Pokhara,Nepal,1
Tambaram,India,1
Indian Mountains,United States,1
Altus,United States,1
Loubomo,Congo (Brazzaville),1
Bam,Iran,1
Okhotsk,Russia,1
Lake Evella,Australia,1
Changzhi,China,1
Marquette,United States,1
Point Baker,United States,1
Carrillo,Costa Rica,1
Anapaike,Suriname,1
Mackenzie British Columbia,Canada,1
High River,Canada,1
Valaam,Russia,1
Napakiak,United States,1
Mineola,United States,1
Leiden,Netherlands,1
Sakai-ku,Japan,1
Bludenz,Austria,1
Newtownards,United Kingdom,1
Saumlaki,Indonesia,1
Karasuk,Russia,1
Cowarie,Australia,1
Vsar,Croatia,1
Stewart,Canada,1
Olkurruk Mara,Kenya,1
Guriel,Somalia,1
Singkil,Indonesia,1
Straubing,Germany,1
Vesthimmerland,Denmark,1
Le Tourquet,France,1
North Caicos,Turks and Caicos Islands,1
Bocas Del Toro,Panama,1
Whenuapai,New Zealand,1
Aqaba,Jordan,1
Cartagena,Colombia,1
Guanare,Venezuela,1
Provideniya Bay,Russia,1
Fak Fak,Indonesia,1
Kununurra,Australia,1
Guiyang,China,1
Edwards Afb,United States,1
Fort Frances,Canada,1
Tambohorano,Madagascar,1
Aosta,Italy,1
Faizabad,Afghanistan,1
Gustavus,United States,1
San Fernando,Philippines,1
Ankang,China,1
Oshkosh,United States,1
Grand Rapids MN,United States,1
Inyokern,United States,1
Mayumba,Gabon,1
Borongan,Philippines,1
Guessing,Austria,1
Garachine,Panama,1
Dalton,United States,1
Alifu Atoll,Maldives,1
Cham,Germany,1
Anaheim,United States,1
Bodinumu,Papua New Guinea,1
Kabinda,Congo (Kinshasa),1
Duivendrecht,Netherlands,1
Garmisch-Partenkirchen,Germany,1
Sao Miguel do Oeste,Brazil,1
Maple Bay,Canada,1
Spadeadam,United Kingdom,1
Kėdainiai,Lithuania,1
Nassjo,Sweden,1
Roedbyhavn,Denmark,1
Diass,Senegal,1
Trelleborg,Sweden,1
Corbie,France,1
Topcliffe,United Kingdom,1
Granville,France,1
Lajes (terceira Island),Portugal,1
Palmar Sur,Costa Rica,1
Nejran,Saudi Arabia,1
Salta,Argentina,1
Coca,Ecuador,1
Carupano,Venezuela,1
El Dorado,Venezuela,1
St. Paul Island,United States,1
Oscoda,United States,1
Grand Forks,United States,1
Uluru,Australia,1
Narvik,Norway,1
Colville Lake,Canada,1
Jacquinot Bay,Papua New Guinea,1
San Antonio Oeste,Argentina,1
Brookings,United States,1
Katherine,Australia,1
Torrance,United States,1
Park City,United States,1
Manley Hot Springs,United States,1
Napa,United States,1
Sakaiminato,Japan,1
Grove City,United States,1
Havelock Island,India,1
Stepnogorsk,Kazakhstan,1
Alifu Dhaalu Atoll,Maldives,1
Shrewsbury,United Kingdom,1
Needle,United States,1
Sandy,United Kingdom,1
Efogi,Papua New Guinea,1
Canmore,Canada,1
Kokomo,United States,1
Colfax CA,United States,1
Topki,Russia,1
Martins Bay,New Zealand,1
Matane,Canada,1
Orangeburg,United States,1
Kukës,Albania,1
Blois/Le Breuil,France,1
Vercelli,Italy,1
Alpha,Australia,1
Itapiranga,Brazil,1
Massai Mara,Kenya,1
Alfaro,Spain,1
Bad Bentheim,Germany,1
Illorsuit,Greenland,1
Yida,South Sudan,1
COSTA MARQUES,Brazil,1
,Mongolia,1
El Golea,Algeria,1
Schoenhagen,Germany,1
Friedrichshafen,Germany,1
Laage,Germany,1
Taupo,New Zealand,1
Goya,Argentina,1
Hissar,India,1
Mong Hsat,Burma,1
Fort Dodge,United States,1
Al Badie,Yemen,1
Phaplu,Nepal,1
Austin TX,United States,1
St. Lewis,Canada,1
Shamattawa,Canada,1
Cat Island,Bahamas,1
Nazca,Peru,1
Lhok Seumawe-Sumatra Island,Indonesia,1
Jiujiang,China,1
Tanjung Manis,Malaysia,1
Maitland,Australia,1
Baoshan,China,1
Texel,Netherlands,1
Obock,Djibouti,1
Nordfjordur,Iceland,1
Lipa Noi,Thailand,1
Greenlawn,United States,1
Hanwell,United Kingdom,1
Fort Rucker/Ozark,United States,1
Solana Beach,United States,1
Wulanchabu,China,1
Maina,Russia,1
Bengaluru,India,1
Kruunupyy,Finland,1
Laeso,Denmark,1
Stord,Norway,1
Bitam,Gabon,1
Kananga,Congo (Kinshasa),1
Santiago,Spain,1
Nangis,France,1
Millau,France,1
Valence,France,1
Luneville,France,1
Karpathos,Greece,1
Sigonella,Italy,1
Santa Maria (island),Portugal,1
Flores,Portugal,1
Campeche,Mexico,1
Holguin,Cuba,1
Bastak,Iran,1
Okinawa,Japan,1
Marcos Juarez,Argentina,1
Marambio Base,Antarctica,1
Varginha,Brazil,1
La Serena,Chile,1
Durazno,Uruguay,1
Kolhapur,India,1
China Lake,United States,1
Stockton,United States,1
Butuan,Philippines,1
Breckenridge,United States,1
Grande Anse,Guadeloupe,1
Tennant Creek,Australia,1
Korla,China,1
Rosita,Nicaragua,1
Kill Devil Hills,United States,1
Bosset,Papua New Guinea,1
Choiseul Bay,Solomon Islands,1
Santa Ana,Solomon Islands,1
Lady Elliot Island,Australia,1
Seward Alaska,United States,1
Lawrenceville,United States,1
Pferdsfeld,Germany,1
Redencao,Brazil,1
Washington DC,United States,1
Luray,United States,1
Maamigili,Maldives,1
Inverell,Australia,1
Portree,United Kingdom,1
Isri,India,1
Barretos,Brazil,1
Cochrane,Chile,1
Lapua,Finland,1
Fort Plain,United States,1
Ghazni,Afghanistan,1
Vis Island,Croatia,1
Coningsby,United Kingdom,1
Honington,United Kingdom,1
Majuba Power Station,South Africa,1
Vichy,France,1
St.-nazaire,France,1
Alexandroupolis,Greece,1
Porbandar,India,1
Jodhpur,India,1
Saharanpur,India,1
Pakse,Laos,1
Kep,Vietnam,1
Kamuela,United States,1
Bandung,Indonesia,1
Luoyang,China,1
Maniitsoq,Greenland,1
Muskegon,United States,1
Quezaltenango,Guatemala,1
Rotuma,Fiji,1
Aitape,Papua New Guinea,1
Tambow,Russia,1
Hailey,United States,1
Tasiujaq,Canada,1
Woitape,Papua New Guinea,1
Tadoule Lake,Canada,1
Angaur,Palau,1
El Porvenir,Panama,1
Forest Lake,United States,1
Windom,United States,1
Severobajkalsk,Russia,1
Norwalk,United States,1
Black Point,Bahamas,1
Cizre,Turkey,1
Kralupy nad Vltavou,Czech Republic,1
Nuremberg,Germany,1
Haast,New Zealand,1
Chitina,United States,1
Kotido,Uganda,1
Hope,Canada,1
Tall Afar,Iraq,1
Svetlogorsk,Russia,1
Ziyang,China,1
Neijiang,China,1
Tergnier,France,1
Ange,Sweden,1
Dagmersellen,Switzerland,1
Alxa Left Banner,China,1
Tofino,Canada,1
Guernsey,Guernsey,1
Manston,United Kingdom,1
Benbecula,United Kingdom,1
Crotone,Italy,1
Batman,Turkey,1
Tongatapu,Tonga,1
Khark Island,Iran,1
Minami Daito,Japan,1
Alta Floresta,Brazil,1
San Carlos,Venezuela,1
Phnom-penh,Cambodia,1
Chittagong,Bangladesh,1
Dubbo,Australia,1
Port Moller,United States,1
Shonai,Japan,1
Mianyang,China,1
Berezovo,Russia,1
Portsmouth,United Kingdom,1
Mason City,United States,1
Wuzhou,China,1
Mpacha,Namibia,1
Minocqua - Woodruff,United States,1
Ballera,Australia,1
Ross Island,Antarctica,1
Ballenstedt,Germany,1
Forties Charlie,United Kingdom,1
Usti Nad Labem,Czech Republic,1
RUDNIKI,Poland,1
Sorrento,Italy,1
Seosan,South Korea,1
East Northport,United States,1
Boden,Sweden,1
Bahia Gardiner,Ecuador,1
Lineville,United States,1
Jurga,Russia,1
Mitchell Plateau,Australia,1
Dolbeau-St-Félicien,Canada,1
Bruhl,Germany,1
Drums,United States,1
Tembilahan,Indonesia,1
Napuka,French Polynesia,1
Tatakoto,French Polynesia,1
Bagotville,Canada,1
Charlo,Canada,1
Lagos,Nigeria,1
Southend,United Kingdom,1
Barrow Island,United Kingdom,1
Kerry,Ireland,1
Middelburg,South Africa,1
Line,Czech Republic,1
Horta,Portugal,1
Merida,Mexico,1
Quepos,Costa Rica,1
Glentanner,New Zealand,1
Memanbetsu,Japan,1
Yechon,South Korea,1
Perito Moreno,Argentina,1
Pune,India,1
Nainital,India,1
Houghton Lake,United States,1
Des Moines,United States,1
Cilacap,Indonesia,1
Arcata CA,United States,1
Kiunga,Papua New Guinea,1
Tezpur,India,1
Hughenden,Australia,1
Yuncheng,China,1
Corozal,Belize,1
Chignik Lagoon,United States,1
Afutara,Solomon Islands,1
Batuna,Solomon Islands,1
Heron Island,Australia,1
Kelso,United States,1
Puerto Obaldia,Panama,1
Bad Neuenahr,Germany,1
Targu Mures,Romania,1
Mulatupo,Panama,1
Morganton,United States,1
Lodrino,Switzerland,1
Kimwarer,Kenya,1
Iowa City,United States,1
Dorlin,French Guiana,1
Auburn,United States,1
Donovaly,Slovakia,1
Ada,United States,1
Carle Place,United States,1
Northallerton,United Kingdom,1
Henty,Australia,1
East Chicago,United States,1
New Castle,United States,1
Warrington,United Kingdom,1
Cradle Mountain N.P.,Australia,1
Tsodilo Hills,Botswana,1
Beni Suef,Egypt,1
Chañaral,Chile,1
Forbes,Australia,1
Castejon de Ebro,Spain,1
Hatboro,United States,1
Plitvice National Park,Croatia,1
Hwange,Zimbabwe,1
Coonawarra,Australia,1
Faaite,French Polynesia,1
Annaba,Algeria,1
Kortrijk-vevelgem,Belgium,1
Rayskala,Finland,1
Chivenor,United Kingdom,1
Repton,United Kingdom,1
Blackpool,United Kingdom,1
Kariba,Zimbabwe,1
Rota,Spain,1
Elefsis,Greece,1
Parma,Italy,1
Ovar,Portugal,1
Durango,Mexico,1
Guadalajara,Mexico,1
Wallis,Wallis and Futuna,1
Sulayel,Saudi Arabia,1
Iejima,Japan,1
Elorza,Venezuela,1
Silchar,India,1
Yantai,China,1
Qasigiannguit,Greenland,1
Conakry,Guinea,1
Milos,Greece,1
Las Cruces,United States,1
Soalala,Madagascar,1
Majuro Atoll,Marshall Islands,1
Ciudad Constitución,Mexico,1
San Borja,Bolivia,1
Datadawai-Borneo Island,Indonesia,1
Los Roques,Venezuela,1
Gorgan,Iran,1
Brigham City,United States,1
Devils Lake,United States,1
Sao Gabriel da Cachoeira,Brazil,1
Cunderdin,Australia,1
Alldays,South Africa,1
Garba Tula,Kenya,1
Glen Innes,Australia,1
Adamovka,Russia,1
Cochin,India,1
Murray Bridge,Australia,1
Paz De Ariporo,Colombia,1
Gnesta,Sweden,1
Hatch,United States,1
Sidney,Canada,1
Thompson,Canada,1
Gaberone,Botswana,1
Meknes,Morocco,1
Tidjikja,Mauritania,1
Olbia,Italy,1
Erzurum,Turkey,1
Norman's Cay,Bahamas,1
Misawa,Japan,1
La Quiaca,Argentina,1
San Martin Des Andes,Argentina,1
Piracununga,Brazil,1
Bucaramanga,Colombia,1
Kingstown,Saint Vincent and the Grenadines,1
Satun,Thailand,1
Chiang Mai,Thailand,1
Taiz,Yemen,1
Big Trout Lake,Canada,1
Salina Cruz,Mexico,1
Chernovtsk,Ukraine,1
Khovd,Mongolia,1
Port Williams,United States,1
Wake island,Wake Island,1
Chojna,Poland,1
Gannet Alpha,United Kingdom,1
Yangzhou,China,1
Guyuan,China,1
Bessemer,United States,1
Hazelton,United States,1
Esztergom,Hungary,1
Terrace Bay,Canada,1
Swampscott,United States,1
Greenwich,United States,1
Heli 2,United States,1
Egerkingen,Switzerland,1
Rainham Essex,United Kingdom,1
Chur,Switzerland,1
Tempe,Australia,1
Camarillo - CA,United States,1
Mont-Saint-Michel,France,1
Ahmed Al Jaber AB,Kuwait,1
Kenepuru Sound,New Zealand,1
Sioux Lookout,Canada,1
Goose Bay,Canada,1
Biskra,Algeria,1
Agadez,Niger,1
Leicester,United Kingdom,1
Kolding,Denmark,1
Kristiansand,Norway,1
Kristianstad,Sweden,1
Coleman,Germany,1
Antananarivo,Madagascar,1
Chiredzi,Zimbabwe,1
Akrotiri,Cyprus,1
Mykonos,Greece,1
Sliac,Slovakia,1
Sandy Point,Bahamas,1
Madinah,Saudi Arabia,1
Khoram Dareh,Iran,1
Ponce,Puerto Rico,1
Petropavlovsk,Russia,1
Akola,India,1
Vijayawada,India,1
Port Hedland,Australia,1
Brac,Croatia,1
Eau Claire,United States,1
Waala,New Caledonia,1
Spanish Town,British Virgin Islands,1
Bullhead,United States,1
Tocache,Peru,1
Rafaela,Argentina,1
Sabi Sabi,South Africa,1
Venetie,United States,1
La Chorrera,Colombia,1
Peleliu,Palau,1
Mount Garnet,Australia,1
Birburg,Germany,1
Mozyr,Belarus,1
Bubovice,Czech Republic,1
Depew,United States,1
Washabo,Suriname,1
W retreat and spa resort,Maldives,1
Genthin,Germany,1
Howrah,India,1
Etawah,India,1
Saint-Quentin-en-Yvelines,France,1
Naestved,Denmark,1
Paris,United States,1
Winthrop,United States,1
Tarragona,Spain,1
La Hulpe,Belgium,1
Kyzyl-Syr,Russia,1
Oberwesel,Germany,1
Woerden,Netherlands,1
Lamy,United States,1
Ladysmith,United States,1
Mountainair,United States,1
Savissivik,Greenland,1
SANTO ANTONIO DO MATUPI,Brazil,1
COTRIGUACU,Brazil,1
Kidston,Australia,1
Prato,Italy,1
Maldonado,Uruguay,1
Hay River,Canada,1
Ljungby,Sweden,1
Kalemie,Congo (Kinshasa),1
Arusha,Tanzania,1
Vilefrance,France,1
Decimomannu,Italy,1
Poprad,Slovakia,1
Raiatea Island,French Polynesia,1
Cotabato,Philippines,1
Ushuaia,Argentina,1
Daytona Beach,United States,1
Rørvik,Norway,1
Tartagal,Argentina,1
Kursk,Russia,1
Battambang,Cambodia,1
Strahan,Australia,1
Raron,Switzerland,1
Tuntutuliak,United States,1
Cabo Frio,Brazil,1
Kurgan Tyube,Tajikistan,1
Lively Island,Falkland Islands,1
Stary Oskol,Russia,1
Deurne,Netherlands,1
Kaluga,Russia,1
Whittlesford,United Kingdom,1
Mys Shmidta,Russia,1
Nxamaseri,Botswana,1
Gananoque,Canada,1
Nika Resort Island,Maldives,1
Buzzards Bay,United States,1
Hadley Wood,United Kingdom,1
Kulunda,Russia,1
William Creek,Australia,1
Fort Belvoir,United States,1
Biella (BI),Italy,1
Câmpia Turzii,Romania,1
Kaiserslautern,Germany,1
Southern Pines,United States,1
Williston Lake,Canada,1
St. Anthony,Canada,1
Baie Comeau,Canada,1
Djerba,Tunisia,1
Huambo,Angola,1
Topel,Turkey,1
Del Bajio,Mexico,1
Tampico,Mexico,1
Jacmel,Haiti,1
Recife,Brazil,1
San Andres Island,Colombia,1
Nampong,Burma,1
Santa Fe,United States,1
Tanjung Pinang,Indonesia,1
Rockland,United States,1
Pskov,Russia,1
Uraj,Russia,1
Kangiqsualujjuaq,Canada,1
Olongapo City,Philippines,1
Zaporozhye,Ukraine,1
Cimei,Taiwan,1
Put-in-Bay,United States,1
Apple River,United States,1
Garissa,Kenya,1
Sebastian,United States,1
Americus,United States,1
Sunnyvale,United States,1
Tyrone,United States,1
Kaposvar,Hungary,1
NIK,Juan de Nova Island,1
Hukou,Taiwan,1
Charlevoix,Canada,1
Andernach,Germany,1
Katrineholm,Sweden,1
Shushenskoye,Russia,1
Shangrao,China,1
Malakal,South Sudan,1
Creches-sur-Saone,France,1
Niatougou,Togo,1
Fritzlar,Germany,1
Omboue Hospial,Gabon,1
Keffallinia,Greece,1
Rosh Pina,Israel,1
Bayamo,Cuba,1
Jujuy,Argentina,1
Cuenca,Ecuador,1
Yurimaguas,Peru,1
Panagarh,India,1
Sachigo Lake,Canada,1
Outer Skerries,United Kingdom,1
North Bend,United States,1
Santo,Vanuatu,1
Tongliao,China,1
Nyingchi,China,1
Bogovarovo,Russia,1
Pilot Point,United States,1
Fox Harbour,Canada,1
Ulusaba,Namibia,1
Darlington,United States,1
Stoke-on-Trent,United Kingdom,1
Vernazza,Italy,1
Kings Park,United States,1
Hameenlinna,Finland,1
Kirknewton,United Kingdom,1
Shanshan,China,1
Champagney,France,1
Alvesta,Sweden,1
Agua Boa,Brazil,1
Ajmer,India,1
Fort Mcmurray,Canada,1
Nanisivik,Canada,1
Wa,Ghana,1
Gbadolite,Congo (Kinshasa),1
Ben Slimane,Morocco,1
Bourgas,Bulgaria,1
Graz,Austria,1
George Town,Bahamas,1
Multan,Pakistan,1
Panjgur,Pakistan,1
Maragrosa,Ecuador,1
Surgut,Russia,1
Mount Isa,Australia,1
Lemoore,United States,1
Gwinn,United States,1
Chicopee Falls,United States,1
Levuka,Fiji,1
Kimmirut,Canada,1
Points North Landing,Canada,1
Skardu,Pakistan,1
Hamilton Island,Australia,1
Mount Magnet,Australia,1
Murray Island,Australia,1
Walaha,Vanuatu,1
DeLand,United States,1
Papa,Hungary,1
Enfidha,Tunisia,1
Masai Mara National Park,Kenya,1
Nienburg Weser,Germany,1
Fort Bridger,United States,1
Dinant,Belgium,1
Tajiri,Japan,1
Glencoe,United States,1
VILAFRANCA,Italy,1
Makat,Kazakhstan,1
Viljandi,Estonia,1
Agryz,Russia,1
Gabrovnitsa,Bulgaria,1
Arnbruck,Germany,1
Montfort-le-Gesnois,France,1
Haixi,China,1
Mystic Seaport,United States,1
Kornwestheim,Germany,1
Rygge,Norway,1
Toamasina,Madagascar,1
Gambella,Ethiopia,1
El-tor,Egypt,1
Mollis,Switzerland,1
Dalaman,Turkey,1
Aghajari,Iran,1
Minsk 2,Belarus,1
Clear Mews,United States,1
Wright,United States,1
Deridder,United States,1
Cortez,United States,1
Crescent City,United States,1
Guerrero Negro,Mexico,1
Baimuru,Papua New Guinea,1
Dienbienphu,Vietnam,1
King Island,Australia,1
Yenisehir,Turkey,1
Stewartstown,United States,1
Limerick,Ireland,1
Benton Harbor,United States,1
Hopsten,Germany,1
Westfield,United States,1
Poltava,Ukraine,1
Arnhem,Netherlands,1
Msembe,Tanzania,1
Lewes DE,United States,1
Namur,Belgium,1
Comino,Malta,1
Yingge,Taiwan,1
Grantham,United Kingdom,1
Mwene-Ditu,Congo (Kinshasa),1
Rotebro,Sweden,1
Punalu'u,United States,1
Wulfrath,Germany,1
Spartangurg,United States,1
Naracoorte,Australia,1
Gjakova,Serbia,1
Coalinga,United States,1
Mezaira,United Arab Emirates,1
Asab,United Arab Emirates,1
Kavac,Venezuela,1
Thunder Bay,Canada,1
Enontekio,Finland,1
Swansea,United Kingdom,1
Zeltweg,Austria,1
Covilha,Portugal,1
Santiago,Dominican Republic,1
Dead Man's Cay,Bahamas,1
Deire Zor,Syria,1
Chitose,Japan,1
Salem,India,1
Hommalin,Burma,1
Kota Bahru,Malaysia,1
Zhengzhou,China,1
Wendover,United States,1
Willow Grove,United States,1
Westray,United Kingdom,1
Orapa,Botswana,1
Mauke Island,Cook Islands,1
Uromiyeh,Iran,1
Sampit-Borneo Island,Indonesia,1
Arekuna,Venezuela,1
Chernigov,Ukraine,1
Locarno,Switzerland,1
Keewaywin,Canada,1
Hamhung,North Korea,1
Shute Harbour,Australia,1
Dieu Merci,French Guiana,1
Xugana,Botswana,1
Valparaiso,Chile,1
Rio Hato,Panama,1
Vila Nova de Gaia,Portugal,1
Merowe,Sudan,1
Izhma,Russia,1
Seehausen,Germany,1
Tierp,Sweden,1
Ludwigsfelde,Germany,1
Kilwa Masoko,Tanzania,1
Sumenep,Indonesia,1
Yambio,South Sudan,1
Maia,Portugal,1
Moncton,Canada,1
In Salah,Algeria,1
Kitee,Finland,1
Savonlinna,Finland,1
Ermelo,South Africa,1
Rodriguez Island,Mauritius,1
Libreville,Gabon,1
Nampula,Mozambique,1
Kolwezi,Congo (Kinshasa),1
Cobija,Bolivia,1
Cuzco,Peru,1
Salisbury,United States,1
Geralds,Montserrat,1
Kalymnos,Greece,1
Poplar Hill,Canada,1
Wrangell,United States,1
Odate Noshiro,Japan,1
Riberalta,Bolivia,1
Codrington,Antigua and Barbuda,1
Funter Bay,United States,1
Batagay,Russia,1
Carcross YT,Canada,1
Rawlins,United States,1
Zhongwei,China,1
The Dalles,United States,1
Dezmir,Romania,1
Sohag,Egypt,1
Santa Isabel do Rio Negro,Brazil,1
Pikeville,United States,1
Oldebroek,Netherlands,1
Wyk,Germany,1
Sao Carlos,Brazil,1
Wilcannia,Australia,1
Wiawera station,Australia,1
Yichun,China,1
Kotor,Montenegro,1
St Ignace,United States,1
Changhua,Taiwan,1
Wooloowin,Australia,1
Mascota,Mexico,1
Trento (TN),Italy,1
Denmark,United States,1
Arbra,Sweden,1
Tola,Nicaragua,1
Wick,United Kingdom,1
Bangui,Central African Republic,1
Varazdin,Croatia,1
Haztor,Israel,1
Zihuatanejo,Mexico,1
Fangatau,French Polynesia,1
Quetta,Pakistan,1
Kumamoto,Japan,1
Okierabu,Japan,1
Yeosu,South Korea,1
Corrientes,Argentina,1
Montalvo,Ecuador,1
Fort Meade,United States,1
Nakhon Phanom,Thailand,1
South Lake Tahoe,United States,1
Dongloe,Ireland,1
Angers/Marcé,France,1
Aniak,United States,1
Ranai-Natuna Besar Island,Indonesia,1
Courcheval,France,1
Lillinghof,Germany,1
Grand Marais,United States,1
Tanana,United States,1
Rio Turbio,Argentina,1
Son-La,Vietnam,1
HARREVELD,Netherlands,1
Nikolayevka,Russia,1
Bloomfield,Australia,1
Stinson,United States,1
Merstham,United Kingdom,1
Headcorn,United Kingdom,1
Anjo,Japan,1
Jacana,Australia,1
Liupanshui,China,1
Aripuana,Brazil,1
Bumba,Congo (Kinshasa),1
Weisswasser,Germany,1
San Sebastian,Chile,1
San juan de Nicaragua,Nicaragua,1
Balabanovo,Russia,1
Meiktila,Burma,1
Gorizia,Italy,1
Neuseddin,Germany,1
Haukipudas,Finland,1
Point of Rocks,United States,1
Sevres,France,1
Hirtshals,Denmark,1
Foz do Iguassu,Brazil,1
Sandpoint,United States,1
Val-de-Reuil,France,1
