airline,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,equipment
MU,1758,NKG,3388,FOC,3385,,0,738
MU,1758,NKG,3388,TAO,3390,,0,321 320
MU,1758,NKG,3388,CTU,3395,,0,320
MU,1758,NKG,3388,DLC,3404,,0,320
MU,1758,NKG,3388,PVG,3406,,0,320
MU,1758,NKG,3388,KIX,3992,,0,320
MU,1758,NKG,3388,CIF,6342,,0,320
MU,1758,NKG,3388,HET,6345,,0,320
MU,1758,HFE,3389,TPE,2276,,0,320
MU,1758,HFE,3389,HKG,3077,,0,320
MU,1758,HFE,3389,PEK,3364,,0,320
MU,1758,HFE,3389,XIY,3379,,0,320
MU,1758,HFE,3389,KMG,3382,,0,320 737
MU,1758,HFE,3389,CKG,3393,,0,320
MU,1758,HFE,3389,CTU,3395,,0,320
MU,1758,TAO,3390,TPE,2276,,0,320
MU,1758,TAO,3390,PEK,3364,,0,320 321 319
MU,1758,TAO,3390,HGH,3386,,0,320
MU,1758,TAO,3390,SHA,3391,,0,320
MU,1758,TAO,3390,HRB,3400,,0,321 320
MU,1758,TAO,3390,MDG,3402,,0,320
MU,1758,TAO,3390,PVG,3406,,0,320 321
MU,1758,TAO,3390,KIX,3992,,0,320
MU,1758,TAO,3390,WUX,6390,,0,320
MU,1758,TAO,3390,DDG,6433,Y,0,737
MU,1758,TAO,3390,JXA,8417,Y,0,737
MU,1758,SHA,3391,PEK,3364,,0,333 767
MU,1758,SHA,3391,KWL,3372,Y,0,737
MU,1758,SHA,3391,XIY,3379,,0,320 321
MU,1758,SHA,3391,KMG,3382,,0,737 733 321
MU,1758,SHA,3391,XMN,3383,,0,320 737
MU,1758,SHA,3391,FOC,3385,Y,0,738
MU,1758,SHA,3391,YNT,3392,,0,320
MU,1758,SHA,3391,KWE,3394,,0,321 73G 738
MU,1758,SHA,3391,CTU,3395,,0,767 738
MU,1758,SHA,3391,TNA,4108,,0,321
MU,1758,SHA,3391,LYA,4148,,0,321
MU,1758,SHA,3391,LYG,6383,Y,0,738 737
MU,1758,SHA,3391,AQG,6427,,0,EMB
MU,1758,SHA,3391,JGS,6428,Y,0,738
MU,1758,SHA,3391,JNG,6944,Y,0,737
MU,1758,YNT,3392,ICN,3930,,0,320
MU,1758,CKG,3393,KMG,3382,,0,320 738
MU,1758,CKG,3393,SHA,3391,,0,321 738
MU,1758,CKG,3393,CZX,4109,,0,320
MU,1758,CTU,3395,WUH,3376,,0,733
MU,1758,CTU,3395,LHW,3378,,0,738 320
MU,1758,CTU,3395,KMG,3382,,0,737 733
MU,1758,CTU,3395,HGH,3386,,0,320
MU,1758,CTU,3395,NKG,3388,,0,320
MU,1758,CTU,3395,TAO,3390,,0,320
MU,1758,CTU,3395,PVG,3406,,0,319 738 320 321
MU,1758,CTU,3395,TNA,4108,,0,319
MU,1758,CTU,3395,CZX,4109,,0,320
MU,1758,CTU,3395,JZH,4301,,0,319 737
MU,1758,CTU,3395,NAY,6341,Y,0,737
MU,1758,CTU,3395,XNN,6366,,0,320
MU,1758,CTU,3395,WUX,6390,,0,320 321
MU,1758,CTU,3395,KGT,8921,,0,319
MU,1758,CTU,3395,DCY,9310,,0,319
MU,1758,KHG,3397,XIY,3379,,0,319
MU,1758,KHG,3397,NGQ,7932,,0,319
MU,1758,URC,3399,LHW,3378,,0,320
MU,1758,URC,3399,XIY,3379,,0,320 321 738
MU,1758,URC,3399,SHA,3391,,0,752 73G 320
MU,1758,URC,3399,PVG,3406,,0,320
MU,1758,HRB,3400,PEK,3364,,0,320 321
MU,1758,HRB,3400,TAO,3390,,0,321 320
MU,1758,HRB,3400,PVG,3406,,0,320 321 319
MU,1758,HRB,3400,CIF,6342,,0,320
MU,1758,HRB,3400,TGO,6348,,0,320
MU,1758,HRB,3400,JNG,6944,,0,737
MU,1758,HRB,3400,JGD,8979,,0,320
MU,1758,DLC,3404,PEK,3364,,0,321 320
MU,1758,DLC,3404,XIY,3379,,0,320
MU,1758,DLC,3404,CHG,6772,,0,319
MU,1758,PVG,3406,YVR,156,,0,332
MU,1758,PVG,3406,AMS,580,Y,0,74M
MU,1758,PVG,3406,NRT,2279,,0,333 321 332
MU,1758,PVG,3406,HIJ,2326,,0,320
MU,1758,PVG,3406,MYJ,2333,,0,319
MU,1758,PVG,3406,PUS,2372,,0,321 320
MU,1758,PVG,3406,TAE,2381,,0,321 320
MU,1758,PVG,3406,PNH,3034,,0,320
MU,1758,PVG,3406,HKT,3179,Y,0,757 738
MU,1758,PVG,3406,SGN,3205,,0,738
MU,1758,PVG,3406,CGK,3275,,0,777
MU,1758,PVG,3406,MEL,3339,,0,332
MU,1758,PVG,3406,PEK,3364,,0,321 332 320 333
MU,1758,PVG,3406,CAN,3370,,0,738
MU,1758,PVG,3406,CSX,3371,,0,321 320
MU,1758,PVG,3406,KWL,3372,,0,320
MU,1758,PVG,3406,SZX,3374,,0,320 321
MU,1758,PVG,3406,KHN,3384,,0,320 319
MU,1758,PVG,3406,FOC,3385,,0,320 319 321
MU,1758,PVG,3406,URC,3399,,0,320
MU,1758,PVG,3406,SFO,3469,,0,332
MU,1758,PVG,3406,HNL,3728,,0,332
MU,1758,PVG,3406,CNX,3931,,0,320
MU,1758,PVG,3406,TNA,4108,,0,320
MU,1758,PVG,3406,HAK,4120,,0,320
MU,1758,PVG,3406,SHE,4144,,0,320
MU,1758,PVG,3406,MWX,4189,,0,320
MU,1758,PVG,3406,CGQ,4380,,0,320
MU,1758,PVG,3406,SJW,6347,,0,320
MU,1758,PVG,3406,LZH,6356,,0,320
MU,1758,PVG,3406,ZHA,6357,Y,0,737
MU,1758,PVG,3406,LZO,6399,,0,319
MU,1758,PVG,3406,MIG,6400,Y,0,738
MU,1758,PVG,3406,FSZ,6476,,0,738 320
MU,1758,PVG,3406,AOG,9844,Y,0,737
MU,1758,LAX,3484,PVG,3406,,0,346
MU,1758,SEA,3577,PEK,3364,Y,0,76W
MU,1758,DTW,3645,PEK,3364,Y,0,777
MU,1758,DTW,3645,PVG,3406,Y,0,77L 777
MU,1758,HNL,3728,PVG,3406,,0,332
MU,1758,BKK,3885,KMG,3382,,0,737
MU,1758,ICN,3930,KWL,3372,,0,320
MU,1758,ICN,3930,XIY,3379,Y,0,332
MU,1758,ICN,3930,KMG,3382,,0,320
MU,1758,ICN,3930,NKG,3388,,0,321 320
MU,1758,CEI,3932,KMG,3382,,0,737
MU,1758,DPS,3940,PVG,3406,,0,332
MU,1758,NGO,3942,TAO,3390,,0,321
MU,1758,KIX,3992,YNT,3392,,0,320
MU,1758,KIX,3992,PVG,3406,,0,321 738
MU,1758,SYX,4030,NKG,3388,,0,321
MU,1758,LJG,4033,JHG,3381,,0,737
MU,1758,LJG,4033,KMG,3382,,0,733 737
MU,1758,DLU,4054,KMG,3382,,0,737 733
MU,1758,DLU,4054,CTU,3395,,0,737
MU,1758,INC,4085,HKG,3077,,0,320
MU,1758,INC,4085,PEK,3364,,0,320
MU,1758,INC,4085,NKG,3388,,0,320
MU,1758,LXA,4097,XIY,3379,,0,319
MU,1758,TNA,4108,SHA,3391,,0,321
MU,1758,TNA,4108,PVG,3406,,0,320
MU,1758,CZX,4109,XIY,3379,,0,320
MU,1758,CZX,4109,CTU,3395,,0,320
MU,1758,CZX,4109,DLC,3404,,0,320
MU,1758,CZX,4109,DYG,6353,,0,320
MU,1758,YBP,4110,KMG,3382,,0,733
MU,1758,SHE,4144,PEK,3364,Y,0,320 321
MU,1758,SHE,4144,TAO,3390,,0,320
MU,1758,LYA,4148,PEK,3364,,0,320
MU,1758,LYA,4148,SHA,3391,,0,321
MU,1758,MWX,4189,PVG,3406,,0,320
MU,1758,JZH,4301,XIY,3379,,0,319
MU,1758,SWA,4302,HGH,3386,,0,320
MU,1758,SWA,4302,SHA,3391,,0,321
MU,1758,CGQ,4380,PEK,3364,,0,320
MU,1758,KIJ,4381,PVG,3406,,0,319
MU,1758,NAY,6341,HRB,3400,Y,0,737
MU,1758,NAY,6341,CZX,4109,Y,0,737
MU,1758,NAY,6341,CIH,6343,Y,0,737
MU,1758,NAY,6341,HLH,6349,Y,0,737
MU,1758,NAY,6341,XIL,6350,Y,0,737
MU,1758,NAY,6341,NNY,6359,Y,0,737
MU,1758,NAY,6341,XFN,6360,Y,0,737
MU,1758,NAY,6341,ENY,6367,Y,0,737
MU,1758,NAY,6341,LYG,6383,Y,0,737
MU,1758,NAY,6341,LYI,6385,Y,0,737
MU,1758,NAY,6341,WNZ,6392,Y,0,737
MU,1758,NAY,6341,NDG,6413,Y,0,737
MU,1758,NAY,6341,JUH,9843,Y,0,737
MU,1758,CIF,6342,TSN,3368,,0,320
MU,1758,CIF,6342,HET,6345,,0,320
MU,1758,CIH,6343,WUH,3376,,0,EMB
MU,1758,HET,6345,XIY,3379,,0,320
MU,1758,HET,6345,SHA,3391,,0,320
MU,1758,HET,6345,CIF,6342,,0,320
MU,1758,HET,6345,TGO,6348,,0,320
MU,1758,HET,6345,HLH,6349,,0,737
MU,1758,HET,6345,XIL,6350,,0,320
MU,1758,BAV,6346,SHA,3391,Y,0,738 737
MU,1758,SJW,6347,LHW,3378,,0,320
MU,1758,SJW,6347,HGH,3386,Y,0,737
MU,1758,SJW,6347,ZQZ,10940,,0,320
MU,1758,TGO,6348,NKG,3388,,0,320
MU,1758,TGO,6348,HET,6345,,0,320
MU,1758,HLH,6349,NAY,6341,Y,0,737
MU,1758,BHY,6351,KMG,3382,,0,737
MU,1758,DYG,6353,PVG,3406,,0,320
MU,1758,LZH,6356,SHA,3391,,0,321
MU,1758,LZH,6356,PVG,3406,,0,320
MU,1758,LZH,6356,SYX,4030,,0,EMB
MU,1758,ZHA,6357,PVG,3406,Y,0,737
MU,1758,ZHA,6357,NAY,6341,Y,0,737
MU,1758,ENH,6358,WUH,3376,,0,738
MU,1758,NNY,6359,NAY,6341,Y,0,737
MU,1758,XFN,6360,WUH,3376,,0,EMB
MU,1758,GOQ,6363,XIY,3379,,0,319
MU,1758,IQN,6365,LHW,3378,Y,0,737
MU,1758,XNN,6366,XIY,3379,,0,320 319
MU,1758,XNN,6366,CKG,3393,,0,320
MU,1758,XNN,6366,PVG,3406,,0,319
MU,1758,XNN,6366,YUS,7894,,0,319
MU,1758,ENY,6367,XIY,3379,,0,320
MU,1758,ENY,6367,NAY,6341,Y,0,737
MU,1758,DIG,6375,KMG,3382,,0,737
MU,1758,DIG,6375,LXA,4097,,0,737
MU,1758,LUM,6376,CAN,3370,,0,737
MU,1758,KOW,6379,KHN,3384,,0,EMB
MU,1758,JIU,6381,SHA,3391,,0,320
MU,1758,LYG,6383,HKG,3077,,0,320
MU,1758,LYG,6383,HGH,3386,,0,EMB
MU,1758,HYN,6384,CAN,3370,,0,733
MU,1758,LYI,6385,PVG,3406,,0,320
MU,1758,TXN,6387,HFE,3389,,0,320
MU,1758,WUX,6390,TPE,2276,,0,321
MU,1758,WUX,6390,HKG,3077,,0,320
MU,1758,WUX,6390,SIN,3316,,0,320
MU,1758,WUX,6390,PEK,3364,,0,321 320
MU,1758,WUX,6390,CAN,3370,,0,321 320 E90
MU,1758,WUX,6390,CSX,3371,,0,320
MU,1758,WUX,6390,XIY,3379,,0,320
MU,1758,WUX,6390,CKG,3393,,0,320
MU,1758,WNZ,6392,HKG,3077,,0,738
MU,1758,WNZ,6392,PEK,3364,,0,738
MU,1758,WNZ,6392,XIY,3379,,0,737 320
MU,1758,WNZ,6392,TAO,3390,,0,737
MU,1758,YNZ,6393,CSX,3371,,0,733
MU,1758,LZO,6399,KMG,3382,,0,737
MU,1758,LZO,6399,PVG,3406,,0,319
MU,1758,KRL,6407,URC,3399,,0,320
MU,1758,AQG,6427,WUH,3376,,0,EMB
MU,1758,JGS,6428,SHA,3391,Y,0,738
MU,1758,SHP,6429,PVG,3406,Y,0,737
MU,1758,YCU,6430,TYN,3369,,0,737
MU,1758,YCU,6430,WUH,3376,,0,320
MU,1758,JGN,6432,XIY,3379,,0,320
MU,1758,DSN,6434,HRB,3400,,0,733
MU,1758,HMI,6743,PVG,3406,,0,320
MU,1758,JNG,6944,KMG,3382,,0,733 737
MU,1758,JNG,6944,SHA,3391,Y,0,737
MU,1758,NYT,6949,KMG,3382,,0,737
MU,1758,FUG,7503,SHA,3391,Y,0,737
MU,1758,BSD,7505,KMG,3382,,0,733
MU,1758,ACX,7506,PVG,3406,,0,319
MU,1758,WNH,7528,KMG,3382,,0,737
MU,1758,HIA,7898,HKG,3077,,0,320
MU,1758,HIA,7898,PEK,3364,,0,320
MU,1758,JXA,8417,PEK,3364,,0,320
MU,1758,JIQ,8781,PEK,3364,,0,737
MU,1758,JIQ,8781,KMG,3382,,0,737
MU,1758,NBS,8826,TSN,3368,,0,738
MU,1758,LLF,8845,KMG,3382,,0,737
MU,1758,TVS,8858,PVG,3406,Y,0,738
MU,1758,DCY,9310,CTU,3395,,0,319
MU,1758,AOG,9844,PVG,3406,Y,0,737
MU,1758,ZQZ,10940,SJW,6347,,0,320
MU,1758,JIC,11473,JGN,6432,Y,0,737
CZ,1767,LLB,,CAN,3370,,0,319
CZ,1767,YVR,156,CAN,3370,,0,787
CZ,1767,LHR,507,CAN,3370,,0,787
CZ,1767,AMS,580,CAN,3370,,0,332
CZ,1767,AMS,580,XMN,3383,Y,0,777
CZ,1767,AMS,580,CTU,3395,Y,0,74M
CZ,1767,LUN,907,NBO,4059,,0,763 E90 E70
CZ,1767,IST,1701,URC,3399,,0,330
CZ,1767,DXB,2188,CAN,3370,,0,772
CZ,1767,ISB,2223,PEK,3364,Y,0,310
CZ,1767,KHH,2264,WUH,3376,,0,738
CZ,1767,TPE,2276,CAN,3370,,0,772
CZ,1767,TPE,2276,CSX,3371,,0,320
CZ,1767,TPE,2276,KWE,3394,,0,738
CZ,1767,TPE,2276,DLC,3404,,0,320
CZ,1767,TPE,2276,SHE,4144,,0,320
CZ,1767,NRT,2279,CAN,3370,,0,332
CZ,1767,NRT,2279,SHE,4144,,0,320
CZ,1767,NRT,2279,CGQ,4380,,0,321
CZ,1767,TOY,2324,DLC,3404,,0,319
CZ,1767,CJU,2370,CGO,3375,,0,738
CZ,1767,CJU,2370,SHE,4144,,0,321
CZ,1767,CJU,2370,CGQ,4380,,0,321
CZ,1767,GMP,2378,PEK,3364,,0,321
CZ,1767,MNL,2397,XMN,3383,,0,321
CZ,1767,GYD,2922,URC,3399,,0,73G
CZ,1767,PNH,3034,CAN,3370,,0,321 319
CZ,1767,REP,3035,CAN,3370,,0,320
CZ,1767,HKG,3077,CGO,3375,,0,738
CZ,1767,HKG,3077,XMN,3383,,0,738
CZ,1767,MLE,3156,CAN,3370,,0,772
CZ,1767,HKT,3179,CAN,3370,,0,321
CZ,1767,HKT,3179,SZX,3374,,0,321
CZ,1767,DAD,3196,CAN,3370,,0,738
CZ,1767,HAN,3199,PEK,3364,Y,0,321 777
CZ,1767,HAN,3199,CAN,3370,,0,E90
CZ,1767,SGN,3205,CAN,3370,,0,738
CZ,1767,BKI,3269,SZX,3374,,0,321
CZ,1767,CGK,3275,CAN,3370,,0,738
CZ,1767,KUL,3304,CAN,3370,,0,320 73G
CZ,1767,PEN,3308,CAN,3370,,0,320
CZ,1767,SIN,3316,FOC,3385,Y,0,738
CZ,1767,PEK,3364,AMS,580,,0,332
CZ,1767,PEK,3364,GMP,2378,,0,321
CZ,1767,PEK,3364,TAS,2983,,0,330
CZ,1767,PEK,3364,CAN,3370,,0,330 380 332 333 321 787
CZ,1767,PEK,3364,CSX,3371,,0,321 320
CZ,1767,PEK,3364,CGO,3375,,0,320
CZ,1767,PEK,3364,WUH,3376,,0,321 738
CZ,1767,PEK,3364,KMG,3382,,0,321 737 333
CZ,1767,PEK,3364,FOC,3385,Y,0,737
CZ,1767,PEK,3364,CKG,3393,,0,319
CZ,1767,PEK,3364,HRB,3400,,0,320 319
CZ,1767,PEK,3364,DLC,3404,,0,321 320
CZ,1767,PEK,3364,SEA,3577,Y,0,76W
CZ,1767,PEK,3364,SHE,4144,,0,321 320
CZ,1767,PEK,3364,CGQ,4380,,0,320 321 319
CZ,1767,PEK,3364,CGD,6352,,0,321
CZ,1767,PEK,3364,DYG,6353,,0,320
CZ,1767,PEK,3364,XNN,6366,,0,320
CZ,1767,PEK,3364,KOW,6379,,0,320
CZ,1767,PEK,3364,JJN,6386,Y,0,737
CZ,1767,PEK,3364,AOG,9844,,0,320
CZ,1767,PEK,3364,ZYI,9846,,0,319
CZ,1767,TSN,3368,CSX,3371,,0,320
CZ,1767,TSN,3368,XMN,3383,Y,0,737
CZ,1767,TSN,3368,HGH,3386,Y,0,737
CZ,1767,TYN,3369,XMN,3383,Y,0,737
CZ,1767,TYN,3369,KHN,3384,,0,321
CZ,1767,TYN,3369,HFE,3389,Y,0,737
CZ,1767,TYN,3369,TAO,3390,,0,738
CZ,1767,TYN,3369,URC,3399,,0,738
CZ,1767,TYN,3369,INC,4085,,0,320
CZ,1767,CAN,3370,LLB,,,0,319
CZ,1767,CAN,3370,YVR,156,,0,787
CZ,1767,CAN,3370,LHR,507,,0,787
CZ,1767,CAN,3370,AKL,2006,,0,787
CZ,1767,CAN,3370,HKG,3077,,0,320
CZ,1767,CAN,3370,DEL,3093,,0,73G
CZ,1767,CAN,3370,HAN,3199,,0,E90
CZ,1767,CAN,3370,CGK,3275,,0,738
CZ,1767,CAN,3370,PEN,3308,,0,320
CZ,1767,CAN,3370,BNE,3320,,0,332
CZ,1767,CAN,3370,TYN,3369,,0,738 737 320
CZ,1767,CAN,3370,CSX,3371,,0,320
CZ,1767,CAN,3370,XIY,3379,,0,320 321 73G 319
CZ,1767,CAN,3370,XMN,3383,,0,738 320 E90 319 73G
CZ,1767,CAN,3370,NGB,3387,,0,321 738 320
CZ,1767,CAN,3370,NKG,3388,,0,332 320 738 321
CZ,1767,CAN,3370,SHA,3391,,0,77W 738 777 321 772 333 330 AB6 320
CZ,1767,CAN,3370,CTU,3395,,0,738 321 320
CZ,1767,CAN,3370,URC,3399,,0,73G 738 777 752
CZ,1767,CAN,3370,LAX,3484,,0,380
CZ,1767,CAN,3370,BKK,3885,,0,320 738 763
CZ,1767,CAN,3370,KIX,3992,,0,321
CZ,1767,CAN,3370,SYX,4030,,0,738 320 321
CZ,1767,CAN,3370,TNA,4108,,0,738 320
CZ,1767,CAN,3370,HAK,4120,,0,320 321 733
CZ,1767,CAN,3370,SWA,4302,,0,738
CZ,1767,CAN,3370,SJW,6347,,0,320 E90
CZ,1767,CAN,3370,CGD,6352,,0,319
CZ,1767,CAN,3370,MXZ,6354,,0,E90
CZ,1767,CAN,3370,YIH,6361,,0,320
CZ,1767,CAN,3370,LYG,6383,,0,738
CZ,1767,CAN,3370,WUX,6390,,0,E90 321
CZ,1767,CAN,3370,NAO,6401,,0,319
CZ,1767,CAN,3370,TEN,6963,,0,319
CZ,1767,CAN,3370,FUG,7503,,0,319
CZ,1767,CAN,3370,JUH,9843,,0,319
CZ,1767,CAN,3370,AVA,9849,,0,319
CZ,1767,CSX,3371,TPE,2276,,0,320
CZ,1767,CSX,3371,CJU,2370,,0,320
CZ,1767,CSX,3371,PEK,3364,,0,321 320
CZ,1767,CSX,3371,TYN,3369,,0,738
CZ,1767,CSX,3371,SZX,3374,,0,752 320
CZ,1767,CSX,3371,XIY,3379,,0,320
CZ,1767,CSX,3371,HFE,3389,,0,320
CZ,1767,CSX,3371,TAO,3390,,0,320 321
CZ,1767,CSX,3371,CKG,3393,,0,320 738
CZ,1767,CSX,3371,KWE,3394,Y,0,737
CZ,1767,CSX,3371,BKK,3885,,0,320
CZ,1767,CSX,3371,SYX,4030,,0,321
CZ,1767,CSX,3371,INC,4085,,0,320
CZ,1767,CSX,3371,HAK,4120,,0,733
CZ,1767,CSX,3371,HET,6345,,0,320
CZ,1767,CSX,3371,SJW,6347,,0,320
CZ,1767,CSX,3371,WNZ,6392,,0,752
CZ,1767,CSX,3371,YCU,6430,,0,733
CZ,1767,CSX,3371,YTY,8876,,0,320
CZ,1767,KWL,3372,NNG,3373,,0,738
CZ,1767,KWL,3372,XIY,3379,,0,73G 320
CZ,1767,KWL,3372,XMN,3383,Y,0,737
CZ,1767,KWL,3372,HGH,3386,,0,738
CZ,1767,KWL,3372,CTU,3395,,0,738
CZ,1767,KWL,3372,TNA,4108,,0,738
CZ,1767,NNG,3373,TPE,2276,,0,738
CZ,1767,NNG,3373,KWL,3372,,0,738
CZ,1767,NNG,3373,XMN,3383,Y,0,737
CZ,1767,NNG,3373,KHN,3384,,0,738
CZ,1767,NNG,3373,HGH,3386,,0,738 319
CZ,1767,NNG,3373,SHA,3391,,0,738 320
CZ,1767,NNG,3373,CKG,3393,,0,738 73G
CZ,1767,NNG,3373,KWE,3394,,0,73G 738
CZ,1767,NNG,3373,BKK,3885,,0,738
CZ,1767,NNG,3373,SWA,4302,,0,738
CZ,1767,SZX,3374,TPE,2276,,0,321
CZ,1767,SZX,3374,CJU,2370,,0,320
CZ,1767,SZX,3374,HKT,3179,,0,321
CZ,1767,SZX,3374,BKI,3269,,0,321
CZ,1767,SZX,3374,TSN,3368,Y,0,737
CZ,1767,SZX,3374,CSX,3371,,0,320 752
CZ,1767,SZX,3374,XIY,3379,,0,320
CZ,1767,SZX,3374,TAO,3390,,0,320 321
CZ,1767,SZX,3374,CKG,3393,,0,320
CZ,1767,SZX,3374,HRB,3400,,0,320
CZ,1767,SZX,3374,PVG,3406,,0,320 321
CZ,1767,SZX,3374,DPS,3940,,0,320
CZ,1767,SZX,3374,SYX,4030,,0,320 321
CZ,1767,SZX,3374,CGD,6352,,0,319
CZ,1767,SZX,3374,NNY,6359,,0,319
CZ,1767,SZX,3374,WUX,6390,,0,321
CZ,1767,SZX,3374,WNZ,6392,,0,321
CZ,1767,SZX,3374,HSN,6395,,0,320
CZ,1767,SZX,3374,LZO,6399,,0,319
CZ,1767,SZX,3374,NAO,6401,,0,321
CZ,1767,SZX,3374,BFJ,9025,,0,320
CZ,1767,CGO,3375,CJU,2370,,0,738
CZ,1767,CGO,3375,PEK,3364,,0,320
CZ,1767,CGO,3375,CAN,3370,,0,73G 738 733
CZ,1767,CGO,3375,NNG,3373,,0,738
CZ,1767,CGO,3375,HGH,3386,,0,738
CZ,1767,CGO,3375,TAO,3390,,0,738
CZ,1767,CGO,3375,URC,3399,,0,738 752
CZ,1767,CGO,3375,HRB,3400,,0,320
CZ,1767,CGO,3375,PVG,3406,,0,320 738
CZ,1767,CGO,3375,HAK,4120,,0,738 320 733
CZ,1767,CGO,3375,CGQ,4380,,0,738
CZ,1767,CGO,3375,XNN,6366,Y,0,737
CZ,1767,CGO,3375,YTY,8876,,0,738
CZ,1767,WUH,3376,TPE,2276,,0,738
CZ,1767,WUH,3376,PEK,3364,,0,738 321
CZ,1767,WUH,3376,HGH,3386,,0,738
CZ,1767,WUH,3376,NGB,3387,,0,738
CZ,1767,WUH,3376,SHA,3391,,0,738 321 733 320
CZ,1767,WUH,3376,SYX,4030,,0,320
CZ,1767,WUH,3376,TNA,4108,,0,73G
CZ,1767,WUH,3376,SHE,4144,,0,320
CZ,1767,WUH,3376,SWA,4302,,0,738
CZ,1767,WUH,3376,CGQ,4380,,0,320
CZ,1767,WUH,3376,BAV,6346,,0,738
CZ,1767,LHW,3378,CGO,3375,Y,0,737
CZ,1767,LHW,3378,WUH,3376,Y,0,737
CZ,1767,XIY,3379,TSN,3368,Y,0,737
CZ,1767,XIY,3379,KWL,3372,,0,320 73G
CZ,1767,XIY,3379,WUH,3376,,0,738 73G
CZ,1767,XIY,3379,KMG,3382,,0,320 733 321
CZ,1767,XIY,3379,XMN,3383,Y,0,737
CZ,1767,XIY,3379,TAO,3390,,0,320
CZ,1767,XIY,3379,PVG,3406,,0,320 738 321
CZ,1767,XIY,3379,TNA,4108,,0,320 752
CZ,1767,XIY,3379,DNH,4308,,0,E90
CZ,1767,XIY,3379,ENY,6367,,0,320
CZ,1767,XIY,3379,WXN,6403,Y,0,737
CZ,1767,KMG,3382,CSX,3371,,0,320 321
CZ,1767,KMG,3382,LHW,3378,,0,320
CZ,1767,KMG,3382,JHG,3381,,0,733
CZ,1767,KMG,3382,CKG,3393,,0,321 738 320 73G
CZ,1767,KMG,3382,SYX,4030,,0,733
CZ,1767,KMG,3382,YIW,6394,,0,738
CZ,1767,XMN,3383,MFM,3121,,0,738
CZ,1767,XMN,3383,CSX,3371,,0,320
CZ,1767,XMN,3383,NNG,3373,Y,0,737
CZ,1767,XMN,3383,SZX,3374,,0,738
CZ,1767,XMN,3383,KHN,3384,Y,0,737
CZ,1767,XMN,3383,NKG,3388,,0,319
CZ,1767,XMN,3383,TAO,3390,,0,319
CZ,1767,XMN,3383,CTU,3395,Y,0,737
CZ,1767,XMN,3383,TNA,4108,Y,0,737
CZ,1767,XMN,3383,XFN,6360,,0,738
CZ,1767,XMN,3383,TXN,6387,Y,0,737
CZ,1767,XMN,3383,HSN,6395,Y,0,737
CZ,1767,KHN,3384,CAN,3370,,0,320 73G 738
CZ,1767,KHN,3384,XIY,3379,Y,0,737
CZ,1767,KHN,3384,XMN,3383,Y,0,737
CZ,1767,KHN,3384,NKG,3388,,0,738 319
CZ,1767,KHN,3384,DLC,3404,,0,738
CZ,1767,FOC,3385,KUL,3304,Y,0,738
CZ,1767,FOC,3385,SIN,3316,Y,0,738
CZ,1767,FOC,3385,KMG,3382,Y,0,737
CZ,1767,FOC,3385,NKG,3388,Y,0,737
CZ,1767,FOC,3385,KWE,3394,Y,0,737
CZ,1767,FOC,3385,SYX,4030,Y,0,737
CZ,1767,FOC,3385,TNA,4108,Y,0,737
CZ,1767,FOC,3385,HAK,4120,Y,0,737
CZ,1767,HGH,3386,AMS,580,Y,0,777
CZ,1767,HGH,3386,MFM,3121,Y,0,738
CZ,1767,HGH,3386,TSN,3368,Y,0,737
CZ,1767,HGH,3386,CSX,3371,,0,320
CZ,1767,HGH,3386,XMN,3383,Y,0,737
CZ,1767,HGH,3386,CKG,3393,Y,0,737
CZ,1767,HGH,3386,KWE,3394,Y,0,737
CZ,1767,HGH,3386,CTU,3395,Y,0,737
CZ,1767,HGH,3386,DLC,3404,,0,320 321
CZ,1767,HGH,3386,LJG,4033,Y,0,737
CZ,1767,HGH,3386,TNA,4108,Y,0,737
CZ,1767,HGH,3386,HAK,4120,,0,320
CZ,1767,HGH,3386,HET,6345,Y,0,737
CZ,1767,NGB,3387,PEK,3364,,0,320 321
CZ,1767,NGB,3387,KWL,3372,,0,738
CZ,1767,NGB,3387,WUH,3376,,0,738
CZ,1767,NGB,3387,XMN,3383,Y,0,737
CZ,1767,NGB,3387,DLC,3404,,0,321 738
CZ,1767,NGB,3387,SWA,4302,,0,738
CZ,1767,NKG,3388,CAN,3370,,0,320 321 332 738
CZ,1767,NKG,3388,SZX,3374,,0,320 321
CZ,1767,NKG,3388,KHN,3384,,0,738 319
CZ,1767,NKG,3388,INC,4085,,0,738
CZ,1767,NKG,3388,HET,6345,Y,0,737
CZ,1767,HFE,3389,TYN,3369,Y,0,737
CZ,1767,HFE,3389,CSX,3371,,0,320
CZ,1767,HFE,3389,XMN,3383,,0,733
CZ,1767,HFE,3389,HRB,3400,,0,738
CZ,1767,TAO,3390,TYN,3369,,0,738
CZ,1767,TAO,3390,KMG,3382,,0,320
CZ,1767,TAO,3390,HGH,3386,,0,320 738
CZ,1767,TAO,3390,NGB,3387,,0,738
CZ,1767,TAO,3390,KWE,3394,,0,738
CZ,1767,TAO,3390,PVG,3406,,0,319
CZ,1767,TAO,3390,CGQ,4380,,0,320 321 738
CZ,1767,TAO,3390,DQA,9845,,0,319
CZ,1767,SHA,3391,PEK,3364,,0,333 767 321
CZ,1767,SHA,3391,CAN,3370,,0,333 321 AB6 738 77W 777 772 330 320
